IdEjemplar,Fuente,AnioColecta,Altitud,Estado,Municipio,Localidad,Taxa,AnioDeterminacion,Fuente de georreferencia,LatitudGrados,LatitudMinutos,LatitudSegundos,LongitudGrados,LongitudMinutos,LongitudSegundos,Habitat,Habitat
4162,JE014,1979,1450,SINALOA,CONCORDIA,"Ca. 95 km E of Villa Unión on carretera Federal 40 (Durango road) or 1 km W of El Palmito, near Sinaloa-Durango border","Phaseolus salicifolius - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",23,34,44.00,-105,50,19,Silvestre,Silvestre
4163,JE014,1977,9999,SINALOA,CONCORDIA,"Halfway between Mazatlan and Barranca Liebre, Durango Hwy","Phaseolus salicifolius - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",23,19,41.00,-105,59,9,Silvestre,Silvestre
4164,JE014,1921,9999,SINALOA,CONCORDIA,In the Sierra de Chavarría,"Phaseolus salicifolius - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",23,27,35.00,-105,48,52,Silvestre,Silvestre
4165,JE014,1962,1889,SINALOA,CONCORDIA,"On road cut 7.6 mi W of El Palmito, cerca 40 mi E of Concordia on Mexico 40","Phaseolus salicifolius - Piper, 1926",2016,"SIG Google Earth 7.1.8.3036, enero 2017",23,30,31.00,-105,50,8,Silvestre,Silvestre
4166,JE014,1925,1219,SINALOA,CONCORDIA,"Sierra Madre Mts. trail El Aguila to El Botil, among rocks on peak of El Aguila","Phaseolus salicifolius - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",23,29,14.00,-105,49,10,Silvestre,Silvestre
4167,JE014,1983,1600,SINALOA,CONCORDIA,"Sierra Madre Occidental, 1 mi SW of the Tropic of Cancer marker on Mex Hwy 40, 6.2 rd m, NE of Santa Lucía","Phaseolus salicifolius - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",23,27,25.00,-105,50,3,Silvestre,Silvestre
4168,JE014,1983,2133,SINALOA,CONCORDIA,"Sierra Madre Occidental, 3 mi (airline) SW of El Palmito, 2.8 mi W of Hwy 40 by a dirt road that joins the Hwy opposite a restaurant, 1.5 mi S of El Palmito","Phaseolus salicifolius - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",23,33,0.45,-105,51,32,On S and W facing slopes of a ridge above a deep barranca. Silvestre,Silvestre
4169,JE014,1983,1950,SINALOA,CONCORDIA,"Sierra Madre Occidental, along Hwy 40 , 1.5-3 below El Palmito, ca. 45 mi, NE of Concordia, and ca. 3 mi S of the Durango state line","Phaseolus salicifolius - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",23,34,40.00,-105,50,9,On steep NE facing. Silvestre,Silvestre
4170,JE014,1984,2072,SINALOA,CONCORDIA,"Sierra Madre Occidental, Rancho Liebre Barranca, 2 air mi NW of El Palmito, N of Hwy 40 and very near the Durango State line","Phaseolus salicifolius - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",23,35,19.00,-105,51,46,On steep north-facing slopes and more exposed ridges. Silvestre,Silvestre
4171,JE014,1925,200,SINALOA,MAZATLÁN,El Capule,"Phaseolus salicifolius - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",23,26,56.00,-106,20,28,Silvestre,Silvestre
4172,JE014,1903,2011,CHIHUAHUA,CASAS GRANDES,Soldier Canyon. Sierra Madre Mts.,"Phaseolus scabrellus - Benth. ex S. Watson, 1882",2017,"SIG Google Earth 7.1.8.3036, enero 2017",30,5,33.00,-108,15,44,Silvestre,Silvestre
4173,JE014,1989,2250,DURANGO,TEPEHUANES,Camino hacia El Huacal,"Phaseolus scabrellus - Benth. ex S. Watson, 1882",2017,"SIG Google Earth 7.1.8.3036, enero 2017",25,29,46.00,-106,6,44,Silvestre,Silvestre
4174,JE014,2004,1867,QUERÉTARO DE ARTEAGA,CADEREYTA DE MONTES,Cerros cercanos a la Barranca del Sordo,"Phaseolus scabrellus - Benth. ex S. Watson, 1882",2016,"SIG Google Earth 7.1.8.3036, enero 2017",20,41,9.00,-99,37,16.14,Silvestre,Silvestre
4175,JE014,1941,1829,SINALOA,SINALOA,"Ocurague, Sierra Surotato","Phaseolus scabrellus - Benth. ex S. Watson, 1882",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",25,55,33.37,-107,37,54.5,Deep mossy foggy forest. Silvestre,Silvestre
4176,JE014,1935,560,SONORA,YÉCORA,"Tepoca, Rio Mayo upper Sonoran","Phaseolus sonorensis - Standl., 1940",2017,"SIG Google Earth 7.1.2.2041, mayo 2015",28,25,46.00,-109,15,26,Slopes. Silvestre,Silvestre
4177,JE014,1984,9999,CHIHUAHUA,MAGUARICHI,3 mi NE of Maguarichi on the road to San Juanito,"Phaseolus sonorensis - Standl., 1940",2017,"SIG Google Earth 7.1.8.3036, enero 2017",27,52,25.00,-107,58,41,Silvestre,Silvestre
4178,JE014,1910,2200,MICHOACÁN DE OCAMPO,TUZANTLA,"Cerro Azul, Morelia","Phaseolus tenellus - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",19,24,19.00,-100,40,1,Silvestre,Silvestre
4179,JE014,1911,2200,MICHOACÁN DE OCAMPO,MADERO,"At Campanario, vicinity of Morelia","Phaseolus tenellus - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",19,20,51.00,-101,11,52,Silvestre,Silvestre
4180,JE014,1912,2200,MICHOACÁN DE OCAMPO,MADERO,"At Campanario, vicinity of Morelia","Phaseolus tenellus - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",19,20,51.00,-101,11,52,Silvestre,Silvestre
4181,JE014,1934,1800,MÉXICO,LUVIANOS,Cañadas de Nanchititla,"Phaseolus tenellus - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",18,51,46.00,-100,27,28,Silvestre,Silvestre
4182,JE014,1934,1800,MÉXICO,LUVIANOS,Cañadas de Nanchititla,"Phaseolus tenellus - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",18,51,46.00,-100,27,28,Silvestre,Silvestre
4183,JE014,1994,1900,MICHOACÁN DE OCAMPO,MADERO,"El Capulin, 2-3 km de El Capulin vers Ichaqueo","Phaseolus tenellus - Piper, 1926",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,30,53.00,-101,5,8,Dans barranca. Silvestre,Silvestre
4184,JE014,1999,2090,GUERRERO,GENERAL HELIODORO CASTILLO,"Los Lavaderos, 3.51 km al W","Phaseolus tenellus - Piper, 1926",2016,"SIG Google Earth 7.1.8.3036, enero 2017",17,40,13.00,-100,6,38,Silvestre,Silvestre
4185,JE014,2014,2285,MICHOACÁN DE OCAMPO,MORELIA,5 km al S de San Miguel del Monte,"Phaseolus tenellus - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",19,35,14.00,-101,7,34,Silvestre,Silvestre
4186,JE014,1968,1280,CHIAPAS,OCOSINGO,"Near Rancho Mumuntic, near Ocosingo","Phaseolus tuerckheimii - Donn. Sm., 1913",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",16,53,6.87,-92,6,50.21,Slope. Silvestre,Silvestre
4187,JE014,1965,1463,CHIAPAS,CHAMULA,"Near the school house of Toh Tik, along the road to Chenalho","Phaseolus tuerckheimii - Donn. Sm., 1913",2017,"SIG Google Earth 7.1.8.3036, enero 2017",16,50,59.00,-92,38,25,Slope. Silvestre,Silvestre
4188,JE014,1945,2176,CHIAPAS,MOTOZINTLA,"Carelas, near Motozintla","Phaseolus tuerckheimii - Donn. Sm., 1913",2017,"SIG Google Earth 7.1.8.3036, enero 2017",15,23,36.00,-92,16,37,Silvestre,Silvestre
4189,JE014,1970,1767,CHIAPAS,PUEBLO NUEVO SOLISTAHUACÁN,"Jitotol ridge of northern highlands slope, 3 km NW of Pueblo Nuevo Solistahuacan","Phaseolus tuerckheimii - Donn. Sm., 1913",2017,"SIG Google Earth 7.1.8.3036, enero 2017",17,11,12.00,-92,54,36,Silvestre,Silvestre
4190,JE014,2005,2129,CHIAPAS,SILTEPEC,"Camino a Cerro Madre, Laguna del Cofre, Reserva de la Biósfera El Triunfo, zona de amortiguamiento","Phaseolus tuerckheimii - Donn. Sm., 1913",2017,"SIG Google Earth 7.1.8.3036, enero 2017",15,36,22.00,-92,39,19,Silvestre,Silvestre
4191,JE014,2001,570,OAXACA,SANTA MARÍA JACATEPEC,"Cerca de San Agustín, hacia el altar de la virgen","Phaseolus viridis - Piper, 1926",2016,"SIG Google Earth 7.1.8.3036, enero 2017",17,46,51.00,-96,3,58,Silvestre,Silvestre
4192,JE014,1985,200,CHIAPAS,MARQUÉS DE COMILLAS,"En los alrededores de Boca de Chajul, al E de la Estación de SEDUE","Phaseolus viridis - Piper, 1926",2016,"SIG Google Earth 7.1.8.3036, enero 2017",16,6,38.00,-90,55,28,En margen de río. Silvestre,Silvestre
4193,JE014,1983,9999,CHIAPAS,MOTOZINTLA,"6 km al NW de Motozintla, camino a Siltepec","Phaseolus xanthotrichus - Piper, 1926",2017,"SIG Google Earth 7.1.8.3036, enero 2017",15,23,2.00,-92,15,3,Silvestre,Silvestre
4194,JE014,1932,1510,MÉXICO,TEJUPILCO,Volcán de Tejupilco,"Phaseolus xolocotzii - A. Delgado, 2000",2017,"SIG Google Earth 7.1.8.3036, enero 2017",18,50,59.00,-100,7,51,Silvestre,Silvestre
4195,JE014,1931,9999,JALISCO,CHAPALA,Chapala,"Phaseolus xolocotzii - A. Delgado, 2000",2017,"SIG Google Earth 7.1.8.3036, enero 2017",20,18,35.00,-103,11,46,Silvestre,Silvestre
4196,JE014,1994,1130,GUERRERO,EDUARDO NERI,2 km al NW de Amatitlán,"Phaseolus xolocotzii - A. Delgado, 2000",2016,"SIG Google Earth 7.1.8.3036, enero 2017",17,52,25.00,-99,46,47,Ladera NW. Silvestre,Silvestre
4197,JE014,1988,1000,GUERRERO,MOCHITLÁN,"Camino al Cerro La Cueva del Agua, a partir del poblado La Cumbre","Phaseolus xolocotzii - A. Delgado, 2000",2016,"SIG Google Earth 7.1.8.3036, enero 2017",17,18,8.00,-99,27,9,Silvestre,Silvestre
4198,JE014,1993,1500,GUERRERO,EDUARDO NERI,"Carrizalillo, 10 km al W","Phaseolus xolocotzii - A. Delgado, 2000",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",17,51,10.00,-99,46,32,Silvestre,Silvestre
4199,JE014,1987,1780,OAXACA,SAN PEDRO EL ALTO,38 km S de San José del Pacífico,"Phaseolus xolocotzii - A. Delgado, 2000",2016,"SIG Google Earth 7.1.8.3036, enero 2017",16,2,3.00,-96,30,42,En barrancos y al lado de arroyos. Silvestre,Silvestre
4200,JE014,1979,1820,HIDALGO,ZIMAPÁN,"6 km al NE de Zimapán, La Placita, 10 km al SW de Jacala","Phaseolus zimapanensis - A. Delgado, 2000",2017,"SIG Google Earth 7.1.8.3036, enero 2017",20,52,38.00,-99,14,54,Silvestre,Silvestre
4201,JE014,1986,1870,HIDALGO,JACALA DE LEDEZMA,"El Piñón, 15 km al SW de Jacala, en Mex 85 a Tamazunchale","Phaseolus zimapanensis - A. Delgado, 2000",2017,"SIG Google Earth 7.1.8.3036, enero 2017",20,56,56.00,-99,12,55,Pastoreado. Silvestre,Silvestre
4202,JE014,1890,9999,COAHUILA DE ZARAGOZA,CASTAÑOS,"Soledad, a section of low mountains, 25 mi SW from Monclova","Phaseolus zimapanensis - A. Delgado, 2000",2017,"SIG Google Earth 7.1.8.3036, enero 2017",26,44,48.00,-101,36,45,Silvestre,Silvestre
4203,JE014,1986,1550,HIDALGO,JACALA DE LEDEZMA,"5 km NE de Jacala, km 185 de Mex a Tamazunchale, 0.5 antes de Puerto Horcones","Phaseolus zimapanensis - A. Delgado, 2000",2017,"SIG Google Earth 7.1.8.3036, enero 2017",21,0,51.00,-99,10,28,Silvestre,Silvestre
4204,JE014,1986,890,QUERÉTARO DE ARTEAGA,JALPAN DE SERRA,"Camino hacia El Guayabo, 1 km desde entronque con Mex 120, barranco cerca de El Carrizal de los Sánchez. Cara N del barranco","Phaseolus zimapanensis - A. Delgado, 2000",2017,"SIG Google Earth 7.1.8.3036, enero 2017",21,10,28.00,-99,26,53,Silvestre,Silvestre
4205,JE014,1958,1371,SAN LUIS POTOSÍ,CIUDAD DEL MAÍZ,15 mi E of Ciudad del Maíz along Hwy Antiguo Morelos,"Phaseolus zimapanensis - A. Delgado, 2000",2017,"SIG Google Earth 7.1.8.3036, enero 2017",22,28,11.00,-99,28,9,Silvestre,Silvestre
4206,JE014,2013,1473,TAMAULIPAS,TULA,"Carretera Tula-Ocampo, km 12.7","Phaseolus zimapanensis - A. Delgado, 2000",2016,"SIG Google Earth 7.1.8.3036, enero 2017",22,56,52.00,-99,36,12,Silvestre,Silvestre
4207,JE014,2013,1662,TAMAULIPAS,TULA,"Terracería Ejido La Unión-La Mesa de La Libertad, km 4.2","Phaseolus zimapanensis - A. Delgado, 2000",2016,"SIG Google Earth 7.1.8.3036, enero 2017",23,1,23.00,-99,31,26,Silvestre,Silvestre
4208,JE014,2013,1335,TAMAULIPAS,TULA,Km 9.3 por terracería al Ejido Carrera Torres,"Phaseolus zimapanensis - A. Delgado, 2000",2016,"SIG Google Earth 7.1.8.3036, enero 2017",22,55,5.00,-99,37,35,Silvestre,Silvestre
4209,JE014,1998,9999,QUERÉTARO DE ARTEAGA,LANDA DE MATAMOROS,2.8 km al NE de Agua Zarca,"Phaseolus zimapanensis - A. Delgado, 2000",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",21,14,32.51,-99,7,25.92,Silvestre,Silvestre
4210,JE014,2002,1620,QUERÉTARO DE ARTEAGA,PEÑAMILLER,1.6 km al W de Río Blanco,"Phaseolus zimapanensis - A. Delgado, 2000",2016,"SIG Google Earth 7.1.8.3036, enero 2017",21,13,12.00,-99,44,35,Sobre laderas. Silvestre,Silvestre
4211,JE014,1989,1480,QUERÉTARO DE ARTEAGA,LANDA DE MATAMOROS,"Puerto Colorado, 3.5 km al S de Acatitlán de Zaragoza","Phaseolus zimapanensis - A. Delgado, 2000",2016,"SIG Google Earth 7.1.8.3036, enero 2017",21,10,58.00,-99,9,33,En ladera de cerro. Silvestre,Silvestre
4212,JE014,1986,1170,SAN LUIS POTOSÍ,CIUDAD DEL MAÍZ,"2 km al SW de Puerto de Lobosa, km 10 Mex 80 a Ciudad Mante","Phaseolus zimapanensis - A. Delgado, 2000",2017,"SIG Google Earth 7.1.8.3036, enero 2017",22,27,0.00,-99,34,9,Pastoreado. Silvestre,Silvestre
4213,JE014,1985,100,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,Cuesta Amarilla,"Phaseolus vulgaris - L., 1753",2015,"SIG Google Earth 7.1.8.3036, enero 2017",18,20,59.00,-95,13,57.57,Cultivado,Cultivado
4214,JE014,1985,250,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,Huidero (El Huidero),"Phaseolus vulgaris - L., 1753",2015,"SIG Google Earth 7.1.2.2041, mayo 2015",18,23,16.12,-95,10,52.39,Cultivado,Cultivado
4215,JE014,1985,250,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,Huidero (El Huidero),"Phaseolus vulgaris - L., 1753",2015,"SIG Google Earth 7.1.2.2041, mayo 2015",18,23,16.12,-95,10,52.39,Cultivado,Cultivado
4216,JE014,1985,250,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,Huidero (El Huidero),"Phaseolus vulgaris - L., 1753",2015,"SIG Google Earth 7.1.2.2041, mayo 2015",18,23,16.12,-95,10,52.39,Cultivado,Cultivado
4217,JE014,1985,250,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,Cuesta de Laja,"Phaseolus vulgaris - L., 1753",2015,"SIG Google Earth 7.1.8.3036, enero 2017",18,17,52.71,-95,12,56.71,Cultivado,Cultivado
4218,JE014,1985,100,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,Soyata,"Phaseolus vulgaris - L., 1753",2015,"SIG Google Earth 7.1.2.2041, mayo 2015",18,22,4.89,-95,16,38.9,Cultivado,Cultivado
4219,JE014,1985,9999,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,El Polvorín,"Phaseolus vulgaris - L., 1753",2015,"SIG Google Earth 7.1.8.3036, enero 2017",18,26,12.00,-95,15,46,Cultivado,Cultivado
4220,JE014,1985,9999,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,El Polvorín,"Phaseolus vulgaris - L., 1753",2015,"SIG Google Earth 7.1.8.3036, enero 2017",18,26,12.00,-95,15,46,Cultivado,Cultivado
4221,JE014,1988,1600,OAXACA,SANTIAGO COMALTEPEC,La Esperanza,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",17,37,45.06,-96,21,57.9,Cultivado,Cultivado
4222,JE014,1985,9999,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRÉS TUXTLA,San Andrés,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",18,26,58.00,-95,12,8,Cultivado,Cultivado
4223,JE014,2004,1220,OAXACA,SANTIAGO SUCHILQUITONGO,Paraje Los Solares,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",17,14,12.00,-96,51,52,Cultivado,Cultivado
4224,JE014,1999,2246,MÉXICO,TEXCOCO,Texcoco,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,30,26.00,-98,52,15,Huerto familiar. Cultivado,Cultivado
4225,JE014,1992,1710,MORELOS,TEPOZTLÁN,Amatlán de Quetzalcoatl,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",18,59,15.00,-99,1,47,En ladera de cerro. Cultivado,Cultivado
4226,JE014,1979,9999,VERACRUZ DE IGNACIO DE LA LLAVE,CALCAHUALCO,Cerca del poblado Calcahualco,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,7,12.00,-97,5,7,Cultivado,Cultivado
4227,JE014,1979,25,VERACRUZ DE IGNACIO DE LA LLAVE,PASO DE OVEJAS,"Paraje Río Chico, cerca del poblado Carretas","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,18,46.00,-96,24,39,En terrenos de cultivo. Cultivado,Cultivado
4228,JE014,1979,2290,MÉXICO,TEXCOCO,Cerca de la Unidad del ISSSTE,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,29,24.00,-98,52,13,En parcelas de cultivo. Cultivado,Cultivado
4229,JE014,1991,370,GUERRERO,XOCHISTLAHUACA,Cerca de Xochistlahuaca,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",16,47,2.00,-98,14,10,En terrenos de cultivo. Cultivado,Cultivado
4230,JE014,1979,2240,MÉXICO,TEXCOCO,San Mateo Huexotla,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,28,40.00,-98,52,57,En terrenos de cultivo. Cultivado,Cultivado
4231,JE014,1979,9999,VERACRUZ DE IGNACIO DE LA LLAVE,PASO DE OVEJAS,Cerca del poblado de Cantarranas,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,14,55.00,-96,32,29,"En terrenos de cultivo, con maíz y plantación de mango. En Cañada. Cultivado",Cultivado
4232,JE014,2010,1642,GUERRERO,CHILAPA DE ÁLVAREZ,"Paraje La Obrera, 200 m al N de Ahuihuiyuco","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",17,37,49.00,-99,13,32,En terrenos de cultivo intercalado con maíz. Cultivado,Cultivado
4233,JE014,2006,1645,OAXACA,SANTO DOMINGO YODOHINO,Poblado Santo Domingo Yodohino,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",17,36,59.00,-97,40,49,Asociado con maíz. Cultivado,Cultivado
4234,JE014,2006,1605,OAXACA,SANTO DOMINGO YODOHINO,"Dotiyado, 0.25 km al NW de Santo Domingo Yodohino","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",17,37,19.00,-97,41,12,Asociado con maíz. Cultivado,Cultivado
4235,JE014,2003,2200,MÉXICO,TEXCOCO,Boyeros,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,29,53.00,-98,54,26,Cultivado,Cultivado
4236,JE014,1997,2240,MÉXICO,TEXCOCO,"Campo de San Ignacio, cerca de Chapingo","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,29,15.00,-98,54,11,Cultivado,Cultivado
4237,JE014,1990,1600,VERACRUZ DE IGNACIO DE LA LLAVE,ALTOTONGA,Altotonga,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,45,57.00,-97,14,11,Asociado con maíz. Cultivado,Cultivado
4238,JE014,1979,2240,MÉXICO,TEXCOCO,San Mateo Huexotla,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,28,40.00,-98,52,57,Cultivado,Cultivado
4239,JE014,1999,2400,OAXACA,SAN PEDRO NOPALA,"Yosocuno, Mixteca Alta Oaxaqueña","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",17,50,45.00,-97,34,29,Cultivado,Cultivado
4240,JE014,1990,2240,CHIHUAHUA,MADERA,Ejido Jesús García (El Oso,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",29,35,14.00,-108,20,39,Cultivado,Cultivado
4241,JE014,2002,1725,JALISCO,TEOCUITATLÁN DE CORONA,Al NE de la Presa La Guacamaya,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",20,3,58.00,-103,20,15,Cauce afluente al frijol. Cultivado,Cultivado
4242,JE014,1986,1250,VERACRUZ DE IGNACIO DE LA LLAVE,SOTEAPAN,Sierra de Santa Martha,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",18,20,16.20,-94,53,21.21,Asociado con milpa de maíz. Cultivado,Cultivado
4243,JE014,1966,762,CHIAPAS,VENUSTIANO CARRANZA,Near Rancho Carmen along the road from Acala to Venustiano Carranza,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",16,24,1.39,-92,42,13.11,Cultivado,Cultivado
4244,JE014,1987,9999,VERACRUZ DE IGNACIO DE LA LLAVE,PASO DE OVEJAS,"Carretas, alrededores","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",19,18,41.26,-96,24,25.23,Cultivado,Cultivado
4245,JE014,1987,9999,VERACRUZ DE IGNACIO DE LA LLAVE,PASO DE OVEJAS,"Carretas, alrededores","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",19,18,41.26,-96,24,25.23,Cultivado,Cultivado
4246,JE014,1987,9999,VERACRUZ DE IGNACIO DE LA LLAVE,PASO DE OVEJAS,"Carretas, alrededores","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",19,18,41.26,-96,24,25.23,Cultivado,Cultivado
4247,JE014,1987,9999,VERACRUZ DE IGNACIO DE LA LLAVE,PASO DE OVEJAS,"Carretas, alrededores","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.2.2041, mayo 2015",19,18,41.26,-96,24,25.23,Cultivado,Cultivado
4248,JE014,2009,1513,GUERRERO,CHILAPA DE ÁLVAREZ,"3 km sobre la desviación a Coatzingo, delante de Atzacualoya","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",17,30,22.00,-99,8,14,"A la orilla de cultivos de maíz, Cultivado",Cultivado
4249,JE014,2014,8,GUERRERO,MARQUELIA,Marquelia,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",16,34,21.00,-98,49,31,Cultivado,Cultivado
4250,JE014,1976,9999,CHIHUAHUA,SATEVÓ,El Torreón,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",27,43,38.08,-106,15,17.8,Silvestre,Silvestre
4251,JE014,1978,1680,JALISCO,AMECA,"3 km del potrero, al N de Ameca, en la falda de una loma cercana al arroyo","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",20,36,16.00,-104,1,36,En la falda de una loma cercana al arroyo. Silvestre,Silvestre
4252,JE014,2013,1234,TAMAULIPAS,TULA,"Terracería al Ejido Carrera Torres, km 11.0","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",22,54,22.46,-99,37,7.6,Silvestre,Silvestre
4253,JE014,2011,1548,GUERRERO,GENERAL CANUTO A. NERI,"Aprox. 0.3 km E de la desviación a Acapetlahuaya, cerca del km 192.5 de la carretera Iguala-Ciudad Altamirano","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",18,23,59.50,-100,3,38.5,Silvestre,Silvestre
4254,JE014,2011,2377,MÉXICO,COATEPEC HARINAS,"Carretera a San Luis, Cuenca del Río Tlapala","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",18,53,47.00,-99,44,30,Silvestre,Silvestre
4255,JE014,1985,800,COLIMA,COMALA,El Remudadero,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,24,49.00,-103,45,18,Silvestre,Silvestre
4256,JE014,1981,1700,JALISCO,CUAUTITLÁN DE GARCÍA BARRAGÁN,Lado S del aserradero Sierra de Manantlán,"Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",19,35,35.00,-104,12,27,Con numerosos renuevos. Silvestre,Silvestre
4257,JE014,2015,1936,MORELOS,CUERNAVACA,"Zona N del Campus Chamilpa de la UAEM, subiendo 450 m por el camino de terracería ubicado en la parte E del Instituto de Biotecnología de la UAEM, o 550 m al NE de la Torre Universitaria","Phaseolus vulgaris - L., 1753",2017,"SIG Google Earth 7.1.8.3036, enero 2017",18,59,7.99,-99,13,50.45,Silvestre,Silvestre
4258,JE014,1980,500,JALISCO,YAHUALICA DE GONZÁLEZ GALLO,"Al S de Yahualica, sobre la carretera a Guadalajara","Phaseolus vulgaris - L., 1753",2016,"SIG Google Earth 7.1.8.3036, enero 2017",21,8,4.00,-102,54,30,Silvestre,Silvestre
